internal_id,string_external_id,abundance
4433211,9606.ENSP00000222247,277
4436642,9606.ENSP00000285735,277
4448068,9606.ENSP00000399421,276
4443797,9606.ENSP00000360762,276
4448092,9606.ENSP00000399888,275
4443067,9606.ENSP00000357218,275
4435864,9606.ENSP00000269141,274
4436206,9606.ENSP00000276079,273
4435640,9606.ENSP00000265729,273
4435106,9606.ENSP00000262570,273
4442843,9606.ENSP00000356218,272
4450217,9606.ENSP00000447001,272
4434697,9606.ENSP00000259365,272
4435998,9606.ENSP00000272067,271
4438613,9606.ENSP00000310623,269
4444989,9606.ENSP00000367263,269
4445371,9606.ENSP00000369689,268
4433027,9606.ENSP00000217652,268
4434036,9606.ENSP00000247970,267
4441581,9606.ENSP00000346037,267
4445274,9606.ENSP00000369129,266
4442969,9606.ENSP00000356820,266
4437917,9606.ENSP00000302961,266
4436601,9606.ENSP00000284719,266
4444392,9606.ENSP00000363557,265
4447833,9606.ENSP00000394071,265
4443254,9606.ENSP00000358081,265
4445202,9606.ENSP00000368688,264
4442547,9606.ENSP00000354813,264
4442582,9606.ENSP00000354961,264
4435508,9606.ENSP00000264870,264
4434598,9606.ENSP00000258091,264
4434217,9606.ENSP00000252245,263
4432961,9606.ENSP00000216455,263
4450640,9606.ENSP00000460964,263
4440309,9606.ENSP00000331901,263
4450242,9606.ENSP00000447942,263
4445798,9606.ENSP00000373477,262
4451602,9606.ENSP00000481646,262
4446579,9606.ENSP00000379888,262
4437104,9606.ENSP00000295006,262
4444869,9606.ENSP00000366525,261
4441877,9606.ENSP00000348965,261
4450605,9606.ENSP00000458770,260
4435837,9606.ENSP00000268668,260
4435616,9606.ENSP00000265563,259
4434668,9606.ENSP00000258975,259
4442857,9606.ENSP00000356275,258
4442761,9606.ENSP00000355889,258
4442251,9606.ENSP00000352438,258
4436285,9606.ENSP00000278407,258
4439197,9606.ENSP00000318351,258
4442764,9606.ENSP00000355895,258
4443961,9606.ENSP00000361626,257
4437161,9606.ENSP00000295550,257
4449613,9606.ENSP00000431984,257
4436409,9606.ENSP00000281081,256
4434119,9606.ENSP00000250101,256
4433904,9606.ENSP00000244573,256
4444134,9606.ENSP00000362308,255
4439516,9606.ENSP00000322316,255
4450905,9606.ENSP00000469240,255
4446806,9606.ENSP00000381412,255
4432671,9606.ENSP00000157812,254
4435563,9606.ENSP00000265132,254
4438496,9606.ENSP00000309415,254
4433672,9606.ENSP00000236959,253
4446882,9606.ENSP00000381992,253
4432648,9606.ENSP00000070846,253
4444985,9606.ENSP00000367220,252
4438891,9606.ENSP00000313877,252
4446258,9606.ENSP00000377833,252
4446590,9606.ENSP00000379975,252
4432817,9606.ENSP00000205948,251
4443829,9606.ENSP00000360939,251
4432901,9606.ENSP00000216038,250
4447270,9606.ENSP00000385763,250
4448692,9606.ENSP00000413479,250
4435961,9606.ENSP00000270776,250
4439824,9606.ENSP00000326219,250
4446463,9606.ENSP00000379191,249
4451678,9606.ENSP00000482472,249
4444614,9606.ENSP00000364883,249
4446026,9606.ENSP00000376276,249
4448964,9606.ENSP00000418438,248
4438596,9606.ENSP00000310491,248
4449429,9606.ENSP00000428085,248
4449378,9606.ENSP00000426909,248
4438833,9606.ENSP00000312999,248
4443598,9606.ENSP00000359693,248
4439758,9606.ENSP00000325376,248
4446653,9606.ENSP00000380378,247
4443009,9606.ENSP00000356989,247
4451159,9606.ENSP00000476228,247
4450853,9606.ENSP00000467579,247
4433404,9606.ENSP00000228251,247
4446042,9606.ENSP00000376345,246
4441770,9606.ENSP00000347872,246
4432862,9606.ENSP00000215570,246
4444448,9606.ENSP00000363894,245
4439653,9606.ENSP00000323929,245
4449005,9606.ENSP00000419027,245
4451220,9606.ENSP00000477590,245
4433632,9606.ENSP00000234454,245
4433293,9606.ENSP00000224073,245
4446348,9606.ENSP00000378394,244
4437724,9606.ENSP00000301149,244
4434955,9606.ENSP00000261813,244
4444249,9606.ENSP00000362803,244
4447693,9606.ENSP00000391481,243
4448498,9606.ENSP00000408910,243
4438413,9606.ENSP00000308452,243
4449968,9606.ENSP00000440945,243
4445678,9606.ENSP00000371798,242
4436660,9606.ENSP00000286091,242
4441481,9606.ENSP00000345008,242
4450115,9606.ENSP00000444357,242
4448007,9606.ENSP00000398064,242
4437660,9606.ENSP00000300283,242
4448422,9606.ENSP00000406577,242
4438799,9606.ENSP00000312618,242
4436014,9606.ENSP00000272298,241
4441930,9606.ENSP00000349467,241
4449128,9606.ENSP00000420588,241
4438570,9606.ENSP00000310226,241
4440016,9606.ENSP00000328358,240
4435441,9606.ENSP00000264474,240
4443801,9606.ENSP00000360782,240
4449949,9606.ENSP00000440485,239
4433142,9606.ENSP00000221130,239
4433043,9606.ENSP00000218099,239
4432880,9606.ENSP00000215832,239
4446640,9606.ENSP00000380308,239
4447403,9606.ENSP00000386636,238
4444705,9606.ENSP00000365462,238
4451404,9606.ENSP00000479606,238
4433990,9606.ENSP00000246635,238
4450188,9606.ENSP00000446121,238
4445420,9606.ENSP00000369965,238
4435919,9606.ENSP00000269980,237
4442450,9606.ENSP00000354346,237
4447994,9606.ENSP00000397843,237
4444121,9606.ENSP00000362268,237
4440504,9606.ENSP00000333946,237
4433425,9606.ENSP00000228740,237
4443862,9606.ENSP00000361083,237
4448488,9606.ENSP00000408526,236
4435530,9606.ENSP00000264993,236
4444741,9606.ENSP00000365693,236
4442653,9606.ENSP00000355325,236
4437681,9606.ENSP00000300605,235
4443667,9606.ENSP00000360141,235
4441792,9606.ENSP00000348056,235
4446143,9606.ENSP00000377040,235
4447484,9606.ENSP00000387219,235
4435243,9606.ENSP00000263354,235
4437695,9606.ENSP00000300784,235
4436164,9606.ENSP00000274813,235
4447356,9606.ENSP00000386284,235
4448576,9606.ENSP00000410833,234
4432998,9606.ENSP00000217131,234
4450431,9606.ENSP00000453508,234
4434379,9606.ENSP00000254722,234
4436084,9606.ENSP00000273588,233
4437320,9606.ENSP00000296674,233
4450306,9606.ENSP00000450353,232
4449261,9606.ENSP00000423673,232
4432546,9606.ENSP00000001008,232
4437196,9606.ENSP00000295822,231
4436586,9606.ENSP00000284440,231
4446035,9606.ENSP00000376309,230
4432660,9606.ENSP00000085068,230
4448829,9606.ENSP00000416429,230
4437748,9606.ENSP00000301329,230
4434884,9606.ENSP00000261479,230
4439747,9606.ENSP00000325240,230
4435080,9606.ENSP00000262430,229
4434381,9606.ENSP00000254759,229
4434846,9606.ENSP00000261263,229
4444947,9606.ENSP00000367032,229
4435391,9606.ENSP00000264187,228
4446406,9606.ENSP00000378812,228
4442104,9606.ENSP00000351108,228
4434458,9606.ENSP00000256103,228
4432626,9606.ENSP00000044462,228
4449872,9606.ENSP00000438507,228
4437587,9606.ENSP00000299633,227
4437907,9606.ENSP00000302886,227
4434006,9606.ENSP00000246957,227
4440781,9606.ENSP00000337358,227
4445482,9606.ENSP00000370377,226
4434465,9606.ENSP00000256196,226
4435934,9606.ENSP00000270233,226
4448154,9606.ENSP00000401010,226
4449762,9606.ENSP00000435777,226
4434912,9606.ENSP00000261601,226
4449433,9606.ENSP00000428209,225
4437537,9606.ENSP00000299138,225
4433884,9606.ENSP00000244217,225
4446516,9606.ENSP00000379475,224
4444044,9606.ENSP00000361949,224
4436683,9606.ENSP00000286621,223
4436872,9606.ENSP00000290541,223
4436962,9606.ENSP00000292401,222
4442375,9606.ENSP00000353590,222
4445030,9606.ENSP00000367498,222
4450152,9606.ENSP00000445306,222
4441522,9606.ENSP00000345445,220
4444601,9606.ENSP00000364805,220
4447836,9606.ENSP00000394107,220
4451050,9606.ENSP00000472985,220
4437875,9606.ENSP00000302621,219
4438846,9606.ENSP00000313172,219
4438605,9606.ENSP00000310572,218
4436777,9606.ENSP00000288532,218
4445041,9606.ENSP00000367615,217
4443212,9606.ENSP00000357879,217
4437088,9606.ENSP00000294724,217
4432597,9606.ENSP00000014930,217
4438562,9606.ENSP00000310129,217
4448581,9606.ENSP00000410910,217
4435967,9606.ENSP00000271064,216
4449147,9606.ENSP00000420914,216
4433318,9606.ENSP00000225525,215
4441360,9606.ENSP00000343690,215
4446322,9606.ENSP00000378288,215
4438114,9606.ENSP00000305260,215
4440758,9606.ENSP00000337060,214
4444896,9606.ENSP00000366694,214
4442480,9606.ENSP00000354511,214
4442543,9606.ENSP00000354791,214
4435537,9606.ENSP00000265023,213
4449327,9606.ENSP00000425556,213
4440514,9606.ENSP00000334008,213
4448968,9606.ENSP00000418529,213
4444623,9606.ENSP00000364935,213
4450835,9606.ENSP00000467024,212
4439254,9606.ENSP00000319060,211
4444449,9606.ENSP00000363899,211
4435220,9606.ENSP00000263238,211
4435459,9606.ENSP00000264613,211
4444588,9606.ENSP00000364721,211
4450244,9606.ENSP00000448035,211
4451553,9606.ENSP00000481029,211
4437555,9606.ENSP00000299299,210
4444141,9606.ENSP00000362339,210
4450720,9606.ENSP00000463784,210
4441948,9606.ENSP00000349595,210
4433278,9606.ENSP00000223321,210
4433191,9606.ENSP00000221957,210
4450127,9606.ENSP00000444688,209
4435510,9606.ENSP00000264893,209
4442056,9606.ENSP00000350512,209
4439196,9606.ENSP00000318318,209
4433357,9606.ENSP00000226218,208
4444027,9606.ENSP00000361883,207
4438066,9606.ENSP00000304669,207
4435523,9606.ENSP00000264954,207
4448199,9606.ENSP00000401831,207
4435910,9606.ENSP00000269848,207
4446141,9606.ENSP00000377036,207
4442574,9606.ENSP00000354923,207
4435468,9606.ENSP00000264657,207
4442938,9606.ENSP00000356652,206
4448899,9606.ENSP00000417480,206
4436840,9606.ENSP00000290158,205
4448537,9606.ENSP00000410059,205
4432973,9606.ENSP00000216554,204
4443260,9606.ENSP00000358106,204
4449013,9606.ENSP00000419117,204
4446520,9606.ENSP00000379506,204
4449502,9606.ENSP00000429374,204
4435300,9606.ENSP00000263702,204
4444584,9606.ENSP00000364694,204
4438412,9606.ENSP00000308430,203
4442534,9606.ENSP00000354739,203
4434931,9606.ENSP00000261712,203
4433455,9606.ENSP00000229268,202
4447735,9606.ENSP00000392270,202
4440473,9606.ENSP00000333664,202
4445779,9606.ENSP00000373312,202
4448639,9606.ENSP00000412189,201
4443293,9606.ENSP00000358307,201
4435086,9606.ENSP00000262455,201
4448728,9606.ENSP00000414321,201
4449060,9606.ENSP00000419665,200
4445957,9606.ENSP00000375730,200
4438283,9606.ENSP00000307078,200
4434667,9606.ENSP00000258962,200
4447492,9606.ENSP00000387286,200
4437038,9606.ENSP00000293831,199
4435492,9606.ENSP00000264758,198
4444748,9606.ENSP00000365745,198
4442962,9606.ENSP00000356791,198
4446441,9606.ENSP00000379051,198
4447869,9606.ENSP00000394863,198
4441252,9606.ENSP00000342374,198
4435950,9606.ENSP00000270586,198
4447972,9606.ENSP00000397249,197
4432944,9606.ENSP00000216286,197
4451213,9606.ENSP00000477538,197
4432544,9606.ENSP00000000233,197
4447630,9606.ENSP00000389814,196
4435090,9606.ENSP00000262462,196
4445226,9606.ENSP00000368818,196
4447269,9606.ENSP00000385757,196
4445605,9606.ENSP00000371253,196
4436267,9606.ENSP00000277895,196
4446452,9606.ENSP00000379138,195
4449785,9606.ENSP00000436585,195
4447545,9606.ENSP00000388293,194
4434536,9606.ENSP00000257245,194
4434704,9606.ENSP00000259457,194
4441806,9606.ENSP00000348163,194
4433258,9606.ENSP00000222968,194
4444066,9606.ENSP00000362060,194
4438185,9606.ENSP00000306010,194
4444414,9606.ENSP00000363676,194
4440555,9606.ENSP00000334373,193
4446300,9606.ENSP00000378163,193
4443024,9606.ENSP00000357055,193
4441496,9606.ENSP00000345179,192
4449100,9606.ENSP00000420213,191
4449262,9606.ENSP00000423674,191
4445193,9606.ENSP00000368646,191
4442632,9606.ENSP00000355217,191
4440036,9606.ENSP00000328570,191
4441613,9606.ENSP00000346340,191
4432771,9606.ENSP00000199448,191
4451701,9606.ENSP00000482613,191
4443008,9606.ENSP00000356988,190
4440367,9606.ENSP00000332513,190
4448198,9606.ENSP00000401802,190
4440157,9606.ENSP00000330101,189
4446400,9606.ENSP00000378769,189
4442641,9606.ENSP00000355260,189
4439894,9606.ENSP00000327054,189
4439883,9606.ENSP00000326858,189
4449539,9606.ENSP00000430269,189
4442205,9606.ENSP00000351990,188
4443063,9606.ENSP00000357189,188
4450946,9606.ENSP00000470152,188
4445059,9606.ENSP00000367727,188
4433578,9606.ENSP00000233121,188
4437436,9606.ENSP00000297785,188
4442885,9606.ENSP00000356416,188
4437933,9606.ENSP00000303147,187
4436068,9606.ENSP00000273283,187
4437001,9606.ENSP00000293230,187
4438369,9606.ENSP00000307900,187
4433486,9606.ENSP00000229922,187
4440981,9606.ENSP00000339730,187
4433270,9606.ENSP00000223136,187
4432925,9606.ENSP00000216185,187
4441103,9606.ENSP00000340989,187
4441896,9606.ENSP00000349168,187
4447684,9606.ENSP00000391211,187
4446199,9606.ENSP00000377471,186
4433229,9606.ENSP00000222402,186
4439216,9606.ENSP00000318646,186
4435781,9606.ENSP00000267814,185
4433015,9606.ENSP00000217381,185
4446044,9606.ENSP00000376352,185
4443140,9606.ENSP00000357633,185
4445445,9606.ENSP00000370115,185
4446375,9606.ENSP00000378563,185
4450412,9606.ENSP00000452909,185
4444140,9606.ENSP00000362334,184
4442630,9606.ENSP00000355206,184
4450332,9606.ENSP00000450909,184
4443066,9606.ENSP00000357206,184
4437568,9606.ENSP00000299427,183
4448883,9606.ENSP00000417240,183
4445710,9606.ENSP00000372112,183
4445179,9606.ENSP00000368528,183
4441582,9606.ENSP00000346046,183
4435788,9606.ENSP00000267884,182
4450940,9606.ENSP00000470059,182
4434476,9606.ENSP00000256383,182
4443481,9606.ENSP00000359225,182
4443191,9606.ENSP00000357791,182
4451336,9606.ENSP00000478877,182
4442071,9606.ENSP00000350708,181
4450885,9606.ENSP00000468690,181
4441587,9606.ENSP00000346088,181
4445177,9606.ENSP00000368517,181
4444286,9606.ENSP00000363019,180
4433759,9606.ENSP00000239940,180
4434264,9606.ENSP00000252951,180
4435259,9606.ENSP00000263408,179
4450134,9606.ENSP00000444850,179
4437283,9606.ENSP00000296456,179
4432999,9606.ENSP00000217133,179
4441958,9606.ENSP00000349679,179
4440087,9606.ENSP00000329243,179
4450383,9606.ENSP00000452120,179
4447549,9606.ENSP00000388325,178
4444317,9606.ENSP00000363205,178
4443402,9606.ENSP00000358840,178
4433322,9606.ENSP00000225573,178
4433430,9606.ENSP00000228825,177
4448197,9606.ENSP00000401770,177
4441588,9606.ENSP00000346103,177
4435658,9606.ENSP00000265881,177
4446227,9606.ENSP00000377668,176
4450752,9606.ENSP00000464813,176
4441829,9606.ENSP00000348442,176
4442318,9606.ENSP00000353072,175
4441708,9606.ENSP00000347324,175
4435845,9606.ENSP00000268717,174
4441968,9606.ENSP00000349748,174
4433007,9606.ENSP00000217244,173
4440464,9606.ENSP00000333551,173
4445481,9606.ENSP00000370376,173
4451226,9606.ENSP00000477639,173
4451532,9606.ENSP00000480836,173
4435399,9606.ENSP00000264231,172
4440237,9606.ENSP00000331209,172
4442881,9606.ENSP00000356399,172
4449621,9606.ENSP00000432279,172
4448385,9606.ENSP00000405965,172
4435180,9606.ENSP00000263025,171
4441514,9606.ENSP00000345361,171
4435482,9606.ENSP00000264710,171
4433787,9606.ENSP00000240851,171
4436990,9606.ENSP00000292807,171
4442117,9606.ENSP00000351206,170
4450742,9606.ENSP00000464342,170
4445840,9606.ENSP00000373918,170
4433635,9606.ENSP00000234677,170
4451799,9606.ENSP00000483688,169
4434583,9606.ENSP00000257905,169
4433542,9606.ENSP00000231572,169
4445536,9606.ENSP00000370745,169
4436448,9606.ENSP00000281828,169
4439327,9606.ENSP00000320043,168
4434851,9606.ENSP00000261303,168
4449179,9606.ENSP00000421566,168
4436771,9606.ENSP00000288266,168
4444400,9606.ENSP00000363614,168
4434978,9606.ENSP00000261893,168
4440463,9606.ENSP00000333547,167
4442397,9606.ENSP00000353785,167
4451106,9606.ENSP00000474534,167
4449149,9606.ENSP00000420927,167
4433346,9606.ENSP00000225964,167
4435169,9606.ENSP00000262948,167
4447540,9606.ENSP00000388169,166
4442743,9606.ENSP00000355759,166
4444486,9606.ENSP00000364140,166
4433568,9606.ENSP00000232905,166
4432830,9606.ENSP00000209668,166
4441742,9606.ENSP00000347665,166
4447564,9606.ENSP00000388713,166
4440998,9606.ENSP00000339835,166
4437233,9606.ENSP00000296098,166
4440717,9606.ENSP00000336687,166
4444922,9606.ENSP00000366927,165
4443602,9606.ENSP00000359719,165
4441789,9606.ENSP00000348043,165
4450276,9606.ENSP00000449089,165
4434635,9606.ENSP00000258455,165
4437657,9606.ENSP00000300249,165
4444260,9606.ENSP00000362873,164
4448282,9606.ENSP00000403645,164
4450560,9606.ENSP00000457243,164
4438504,9606.ENSP00000309474,164
4433173,9606.ENSP00000221566,164
4445732,9606.ENSP00000372326,164
4432854,9606.ENSP00000215071,164
4435679,9606.ENSP00000266041,164
4434847,9606.ENSP00000261267,164
4444861,9606.ENSP00000366482,164
4434974,9606.ENSP00000261889,164
4439687,9606.ENSP00000324422,164
4447517,9606.ENSP00000387654,163
4439898,9606.ENSP00000327116,163
4450206,9606.ENSP00000446828,163
4445396,9606.ENSP00000369822,163
4439194,9606.ENSP00000318297,163
4434803,9606.ENSP00000260746,163
4437277,9606.ENSP00000296424,163
4437057,9606.ENSP00000294119,163
4432840,9606.ENSP00000210444,163
4432990,9606.ENSP00000216951,163
4437139,9606.ENSP00000295266,163
4440491,9606.ENSP00000333837,162
4435205,9606.ENSP00000263168,162
4437502,9606.ENSP00000298556,162
4447954,9606.ENSP00000396937,161
4449011,9606.ENSP00000419088,161
4435120,9606.ENSP00000262646,161
4437859,9606.ENSP00000302486,161
4434945,9606.ENSP00000261772,160
4436562,9606.ENSP00000284031,160
4442703,9606.ENSP00000355572,160
4436079,9606.ENSP00000273398,160
4448449,9606.ENSP00000407375,160
4432744,9606.ENSP00000185206,160
4446379,9606.ENSP00000378588,159
4450132,9606.ENSP00000444810,159
4449006,9606.ENSP00000419038,159
4434513,9606.ENSP00000256854,159
4448910,9606.ENSP00000417580,159
4448185,9606.ENSP00000401564,159
4436419,9606.ENSP00000281182,159
4434924,9606.ENSP00000261667,159
4450019,9606.ENSP00000442050,159
4450254,9606.ENSP00000448220,159
4434861,9606.ENSP00000261366,159
4434928,9606.ENSP00000261700,159
4449358,9606.ENSP00000426290,159
4446224,9606.ENSP00000377640,159
4433696,9606.ENSP00000237889,159
4434054,9606.ENSP00000248342,158
4450288,9606.ENSP00000449535,158
4446831,9606.ENSP00000381581,158
4448959,9606.ENSP00000418348,158
4435280,9606.ENSP00000263629,157
4444272,9606.ENSP00000362946,157
4437070,9606.ENSP00000294360,157
4436405,9606.ENSP00000281031,157
4448339,9606.ENSP00000404854,156
4433552,9606.ENSP00000232003,156
4447516,9606.ENSP00000387641,156
4446323,9606.ENSP00000378289,156
4443649,9606.ENSP00000360034,156
4435139,9606.ENSP00000262776,156
4442802,9606.ENSP00000356047,156
4447623,9606.ENSP00000389714,156
4449850,9606.ENSP00000438115,155
4447289,9606.ENSP00000385927,155
4439736,9606.ENSP00000325074,155
4439162,9606.ENSP00000317955,155
4447101,9606.ENSP00000384296,154
4447081,9606.ENSP00000384169,154
4446070,9606.ENSP00000376506,154
4438265,9606.ENSP00000306887,153
4451176,9606.ENSP00000476755,153
4440872,9606.ENSP00000338481,153
4443983,9606.ENSP00000361711,153
4447414,9606.ENSP00000386717,153
4435575,9606.ENSP00000265260,152
4447266,9606.ENSP00000385746,152
4444000,9606.ENSP00000361777,152
4436103,9606.ENSP00000273968,152
4437675,9606.ENSP00000300574,152
4441072,9606.ENSP00000340684,152
4440867,9606.ENSP00000338352,151
4436493,9606.ENSP00000282486,151
4438801,9606.ENSP00000312625,151
4437112,9606.ENSP00000295065,151
4439274,9606.ENSP00000319281,150
4449083,9606.ENSP00000420065,150
4449324,9606.ENSP00000425487,150
